full_sq,life_sq,build_year,num_room,kitch_sq,year,gdp_quart_growth,timestamp,floor,max_floor,material,railroad_station_walk_km,public_transport_station_km,university_km,workplaces_km,shopping_centers_km,office_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,railroad_km,area_m,price_doc
43,27.0,1964.0,2,5.0,2013,1.2,2013-07-05,2.0,5.0,2.0,1.717784093,0.104075872,3.866877671,3.499233107,0.319233158,0.11806553,6.9492001,7.493447628,9.060126788,1.305103976,1.118832001,9946335.108,6600000
56,37.0,1964.0,3,5.0,2013,1.2,2013-07-05,5.0,5.0,2.0,0.570558524,0.092155247,1.623304864,1.296483921,0.603410097,0.254948623,3.567852062,4.235606803,5.962518513,1.326458576,0.420332452,8993640.418,8600000
60,42.0,1968.0,3,6.0,2013,1.2,2013-07-05,7.0,9.0,1.0,1.939559,0.041605976,0.486919465,1.586777019,0.597237235,0.0,0.090557576,1.516770668,2.115157838,2.673326388,1.820580583,4800968.266,8900000
49,33.0,1979.0,3,6.0,2013,1.2,2013-07-05,5.0,9.0,1.0,5.904701524,0.048921224,7.321879399,1.963341129,0.991342188,1.365655256,12.74859239,13.60425057,14.77768301,0.971889661,1.755169155,16751119.46,8500000
100,50.0,2005.0,3,13.0,2013,1.2,2013-07-05,5.0,7.0,6.0,5.054416934,0.047894076,4.922099131,1.522876787,1.389587595,0.197777547,8.211835187,9.060635544,10.19326835,0.046040273,2.851586842,18036436.51,21400000
52,28.0,1977.0,2,11.0,2013,1.2,2013-07-06,6.0,16.0,1.0,5.0372404,0.077982767,2.228754975,1.35772724,1.741978516,1.55248341,10.37504926,11.04707341,12.76240802,0.641999298,1.925914978,10207215.1,1000000
45,28.0,1969.0,2,6.0,2013,1.2,2013-07-08,8.0,9.0,1.0,8.682835347,0.192121887,1.868429427,3.29649952,0.529892239,0.534354556,10.50907209,11.65626543,12.3912337,2.344994824,5.633522949,7811375.434,2000000
37,19.0,2001.0,1,6.0,2013,1.2,2013-07-08,6.0,17.0,1.0,1.125434411,0.067000591,1.956294866,1.695931658,1.161760318,1.453508569,11.81336759,12.4843459,13.88385612,2.443813778,0.622500836,5264733.751,6500000
38,23.0,1966.0,2,6.0,2013,1.2,2013-07-08,12.0,12.0,5.0,1.375849517,0.048179413,3.956688531,2.437112528,0.176038049,0.361541338,9.522686254,10.13215815,11.61326164,0.22209934,0.426072451,3292112.223,2000000
38,20.0,1970.0,1,8.0,2013,1.2,2013-07-08,1.0,14.0,1.0,3.047914764,0.339081653,4.114133212,2.045595828,1.068800741,1.841121253,36.58953084,37.35108958,38.62204572,3.145058487,0.534363656,9780189.547,4200000
77,46.0,1996.0,3,10.0,2013,1.2,2013-07-08,9.0,14.0,1.0,4.52865381,0.15492325,3.978496251,2.017298678,0.318221841,1.832467198,12.00840017,13.34039109,14.18316634,3.324781425,2.690743529,11754772.16,10200000
90,48.0,2010.0,2,15.0,2013,1.2,2013-07-08,18.0,25.0,1.0,8.820089301,0.216738839,11.89488368,8.993048385,0.902227165,0.902227165,21.17492425,22.33373377,23.13324946,1.778482465,4.841011786,40366999.51,5200000
63,46.0,1978.0,4,6.0,2013,1.2,2013-07-08,6.0,9.0,1.0,11.56288317,0.202431718,4.20036178,1.162747792,0.718872087,2.360899031,13.33126241,14.60026961,15.30522741,2.926822194,5.112490569,24813850.39,8800000
32,18.0,1972.0,1,6.0,2013,1.2,2013-07-08,5.0,9.0,1.0,1.562750662,0.090853906,1.765188945,0.740483837,1.635505882,0.497693865,7.513271595,8.214074898,9.573477497,1.935046573,1.034382609,4787424.272,5400000
59,37.0,1976.0,3,8.0,2013,1.2,2013-07-08,5.0,9.0,1.0,4.206791073,0.0386074,3.190785345,1.576426577,1.627974254,1.623693049,11.08409158,11.75295636,13.4660735,0.436918456,1.270279545,10207215.1,9150000
32,21.0,1961.0,1,5.0,2013,1.2,2013-07-08,7.0,9.0,5.0,4.129892644,0.050246578,4.821243636,0.320896246,1.45825471,0.981457414,9.624999094,10.3585168,12.1522429,2.975538891,0.909549161,27456466.68,4700000
37,19.0,2004.0,1,7.0,2013,1.2,2013-07-08,14.0,17.0,1.0,1.928493535,0.239758429,4.582175188,3.381384782,0.697400902,0.557327001,7.628989943,8.162548425,9.680915598,2.078794868,0.746522787,9946335.108,6600000
30,18.0,1963.0,1,5.0,2013,1.2,2013-07-09,1.0,5.0,2.0,2.699238569,0.192886268,3.200861813,1.207607651,1.08739389,1.22477923,6.677397023,7.426030652,9.195144841,4.510961628,0.896210386,8659075.461,3900000
74,46.0,1995.0,3,10.0,2013,1.2,2013-07-09,16.0,17.0,1.0,1.025543724,0.044870284,17.39631184,5.819569335,1.257027041,3.00293508,21.65056078,23.05421326,23.70093467,0.222542001,0.562328715,26155137.04,9300000
38,19.0,2008.0,1,7.0,2013,1.2,2013-07-09,12.0,17.0,1.0,0.697891648,0.16599104,1.857939035,0.49990245,0.471384988,0.483267931,1.831011299,2.633584292,3.928807659,0.835163047,0.479597202,8087656.379,8800000
59,43.0,1974.0,3,5.0,2013,1.2,2013-07-09,2.0,9.0,1.0,5.516703754,0.317484926,6.811836509,0.608706447,0.988592915,0.926681273,13.40284686,13.981545,15.45997346,1.076830241,1.380863629,6407578.1,2000000
44,28.0,1977.0,2,6.0,2013,1.2,2013-07-09,4.0,12.0,1.0,6.327063782,0.145477885,2.873649628,2.410295668,1.077113152,2.024018655,15.32200314,16.93673299,17.57570563,0.934135303,2.573658874,7128794.338,1000000
33,17.0,1964.0,1,8.0,2013,1.2,2013-07-09,6.0,9.0,2.0,2.405088964,0.175989629,8.750787274,0.483546914,0.380031758,0.967229775,10.27901443,11.32028301,12.19459901,0.047530657,0.692907224,16861532.79,6500000
41,20.0,1978.0,1,8.0,2013,1.2,2013-07-09,11.0,12.0,1.0,4.616626334,0.033601646,2.570464764,1.265819136,1.651517737,1.362598317,10.79888144,11.47858876,13.19717902,0.710102375,1.476207657,10207215.1,5350000
74,48.0,1958.0,3,8.0,2013,1.2,2013-07-09,2.0,5.0,2.0,2.124019992,0.093550937,2.407340589,1.778308932,1.361530162,1.3900564,7.920790611,9.031759537,10.01152922,1.344886961,1.001069805,4808269.831,10000000
56,39.0,1961.0,3,5.0,2013,1.2,2013-07-10,1.0,8.0,2.0,2.455223211,0.12595618,2.626756058,1.915691552,1.078974665,0.912877814,8.602376299,9.460070042,10.63179638,2.33564705,1.398184338,7963518.819,1400000
43,27.0,1966.0,2,5.0,2013,1.2,2013-07-10,5.0,9.0,1.0,2.057969546,0.116893512,12.07298573,0.476792065,0.433481644,0.599073551,11.88568944,12.95079712,13.82743133,0.487699833,1.330702504,16861532.79,6800000
65,41.0,1954.0,2,6.0,2013,1.2,2013-07-10,4.0,5.0,2.0,3.117889253,0.130952964,2.738178213,3.0532352,0.943660207,1.110227818,6.055279453,7.107136419,7.969786909,0.777409213,0.233349776,9629358.472,11500000
95,52.0,2012.0,3,11.0,2013,1.2,2013-07-10,13.0,30.0,4.0,3.138765613,0.200169502,3.941128093,1.599509924,0.87522168,0.87522168,6.721563063,7.460318627,9.249992281,4.708330612,0.978535588,8659075.461,10165000
34,23.0,1960.0,1,5.0,2013,1.2,2013-07-10,2.0,8.0,5.0,2.773702212,0.065091478,2.681191832,1.718962273,0.299100799,0.321660041,10.04962085,10.79492372,12.09445334,0.069656994,1.208073394,5333221.259,1000000
54,37.0,1963.0,3,5.0,2013,1.2,2013-07-10,3.0,5.0,1.0,3.705235633,0.102866889,1.610917875,0.419052115,0.719366523,0.769003235,8.902905613,9.929719413,11.02581886,0.666483764,1.849869116,7984443.568,6300000
42,23.0,1974.0,2,6.0,2013,1.2,2013-07-10,8.0,14.0,1.0,1.460945571,0.054109629,4.762153311,2.949961351,0.557682817,1.163404181,8.456663467,9.58435974,10.4656795,1.819214203,1.140503558,17526506.21,7100000
38,18.0,1984.0,1,8.0,2013,1.2,2013-07-11,3.0,17.0,1.0,0.835358565,0.081612537,7.678517842,0.925798202,0.82228602,0.82228602,10.77011748,11.8205027,12.68442425,1.390669185,0.454644976,52351766.54,7000000
85,54.0,1957.0,3,8.0,2013,1.2,2013-07-11,11.0,11.0,2.0,1.354399601,0.207774343,0.755635042,0.731563083,0.684664095,0.216878664,4.837934905,5.584388447,7.373116785,2.597931918,0.632423179,7905261.321,16100000
37,18.0,2001.0,1,7.0,2013,1.2,2013-07-11,1.0,17.0,1.0,5.540854235,0.191073675,4.749933616,0.724563816,1.392117664,0.339580938,12.94312208,13.62147984,15.05513388,0.825969587,0.770882595,5725729.259,5700000
31,18.0,1963.0,1,5.0,2013,1.2,2013-07-11,2.0,5.0,1.0,3.328389532,0.09651412,2.896210384,0.856483917,1.25681065,0.717403758,8.853170344,9.590623969,11.3814695,3.731118536,0.943772747,27456466.68,4650000
39,19.0,1996.0,1,8.0,2013,1.2,2013-07-11,12.0,17.0,1.0,5.386915053,0.045868442,2.389194142,2.289597159,0.287613737,3.206786291,13.4220698,14.86955115,15.64402897,2.120819004,3.098828889,7587523.226,6000000
33,16.0,1951.0,1,8.0,2013,1.2,2013-07-11,4.0,5.0,2.0,1.958433316,0.117960853,1.873614716,1.107099219,0.282821833,0.558297969,3.379639996,4.118038005,5.88702098,1.095308265,0.430702868,8398460.622,5800000
38,19.0,1981.0,1,8.0,2013,1.2,2013-07-11,12.0,16.0,1.0,3.278389843,0.114107248,0.871260604,2.354956753,1.055235835,0.755850594,7.735791726,9.178339072,9.796751802,0.682089,0.87680004,5391434.257,7200000
52,28.0,1971.0,2,8.0,2013,1.2,2013-07-12,1.0,14.0,2.0,5.45077517,0.093472785,3.023827351,0.195138209,1.094900015,1.060027227,34.01747893,34.7490061,36.06575134,0.787105679,3.266864699,7759253.984,5800000
37,19.0,1976.0,1,9.0,2013,1.2,2013-07-12,9.0,16.0,1.0,3.516133212,0.225528078,1.676287116,1.841494781,0.72095265,2.604204472,11.8030501,12.75946626,13.93222233,0.137573528,2.11583436,15094874.77,5250000
30,17.0,1965.0,1,5.0,2013,1.2,2013-07-12,5.0,5.0,1.0,2.195532757,0.36985639,1.375443915,1.054748436,0.488032134,0.407293102,6.501281583,7.353164201,8.528758262,1.749782281,0.629002306,7963518.819,1000000
47,29.0,1964.0,2,7.0,2013,1.2,2013-07-12,7.0,9.0,2.0,1.710082772,0.130898955,2.376050533,0.795753393,0.294869417,0.327907675,0.393092842,1.468679999,2.269872169,2.757299858,0.246726465,2081627.761,14600000
57,33.0,1979.0,2,10.0,2013,1.2,2013-07-12,11.0,22.0,5.0,1.699148434,0.066866397,2.884632298,2.829889824,0.588698775,0.954513046,35.4210134,36.18656774,37.45135932,3.656542782,0.649052822,9780189.547,2000000
57,34.0,1955.0,2,8.0,2013,1.2,2013-07-12,4.0,5.0,2.0,1.642775425,0.177750087,3.17929246,1.676726996,0.996773009,0.458200609,3.540001815,4.21150997,5.606526724,0.723428074,0.868854733,2641243.496,10500000
45,27.0,1976.0,2,6.0,2013,1.2,2013-07-12,7.0,9.0,1.0,5.923688043,0.447062311,1.701436816,2.532036185,0.70178403,0.653729825,7.980668684,9.236076579,9.943027449,2.90571719,3.425578859,5467178.309,7950000
57,57.0,1970.0,3,5.0,2013,1.2,2013-07-12,5.0,9.0,1.0,2.679117788,0.164803305,6.47312691,0.158259887,0.363525035,0.884884633,13.30809339,14.73063619,15.36448238,0.66217026,2.158626689,6879019.638,1000000
23,15.0,1968.0,1,3.0,2013,1.2,2013-07-12,3.0,5.0,2.0,0.882263823,0.099622633,4.488691936,2.764957013,1.006943166,0.629419763,6.553756832,7.096791801,8.605218255,1.702240673,0.363434505,9946335.108,3800000
44,28.0,1979.0,2,6.0,2013,1.2,2013-07-14,2.0,9.0,1.0,5.506543821,0.137783733,6.923721695,2.202134954,0.730880729,1.055338826,12.36216568,13.21376507,14.38992248,1.275225812,2.128929983,16751119.46,7250000
57,33.0,2005.0,2,10.0,2013,1.2,2013-07-15,15.0,17.0,1.0,1.517696823,0.189088249,4.558356366,3.188093484,1.041434237,1.317781419,36.60665884,37.38199289,38.63293067,4.288915157,0.391285307,10842309.74,6650000
37,19.0,2003.0,1,7.0,2013,1.2,2013-07-15,10.0,14.0,1.0,1.701248839,0.194062293,5.052471455,5.660384399,0.834731145,1.010639096,13.94394383,15.11573309,15.97118622,0.827461802,0.544768993,11324091.93,5650000
87,50.0,1999.0,3,12.0,2013,1.2,2013-07-15,14.0,16.0,1.0,4.701864681,0.199672676,11.31359348,0.551405736,0.726359421,1.286406055,17.87546666,18.7274434,19.90526804,3.021235813,2.301032209,12583535.69,14500000
30,18.0,1963.0,1,5.0,2013,1.2,2013-07-15,1.0,5.0,2.0,1.185065945,0.229879754,4.074999373,1.403633252,1.859871757,0.344370813,7.223096128,8.023432877,9.341853182,2.181395817,0.642192411,6377883.078,4300000
40,16.0,1974.0,1,8.0,2013,1.2,2013-07-15,8.0,12.0,2.0,1.429668224,0.042954761,4.02497256,1.450007531,0.535104115,0.207267082,2.476480732,3.114805957,4.829446184,0.232811891,0.219340975,10320473.23,7600000
43,27.0,1964.0,2,5.0,2013,1.2,2013-07-15,5.0,5.0,1.0,5.211138983,0.08401194,1.937205736,2.523950996,0.813721738,0.901566923,7.683811625,9.016081313,9.694259199,2.220034686,2.421460733,5391434.257,6300000
54,28.0,2009.0,2,9.0,2013,1.2,2013-07-16,14.0,16.0,1.0,2.228249191,0.180662999,24.3815827,9.611187718,2.546672388,0.791498439,25.45677909,26.8659801,27.50957899,0.341156804,0.800299799,26155137.04,6350000
46,29.0,1975.0,2,5.0,2013,1.2,2013-07-16,1.0,9.0,1.0,2.439671329,0.182980848,2.978760593,1.017019668,0.790243033,0.530608225,10.93240732,11.50290103,12.9898424,2.810034511,0.618135368,10053051.74,6600000
60,44.0,1971.0,3,6.0,2013,1.2,2013-07-16,3.0,9.0,1.0,1.757707788,0.050803667,3.827573585,2.293552622,0.322338096,0.379531102,9.658742639,10.26694537,11.74894696,0.300258572,0.435130059,3292112.223,9700000
67,34.0,2004.0,2,12.0,2013,1.2,2013-07-16,8.0,17.0,1.0,3.917550497,0.177233924,12.96027319,2.645849244,0.597403079,2.134879957,18.44967274,19.85248726,20.49939623,0.73422457,0.844676899,8889466.752,11600000
41,34.0,1979.0,1,1.0,2013,1.2,2013-07-16,6.0,25.0,4.0,7.71367771,0.133601776,10.79661863,9.907036683,0.980816915,0.980816915,21.3805548,22.54890872,23.37369741,0.478623108,3.673876085,40366999.51,3753228
39,34.0,1979.0,2,0.0,2013,1.2,2013-07-16,4.0,12.0,1.0,10.03741373,0.126387805,8.850613747,6.148186163,4.529508652,3.573869834,19.71352878,20.87560196,21.60973301,1.165004998,4.371535312,66772450.69,4179000
43,29.0,1961.0,2,5.0,2013,1.2,2013-07-16,1.0,5.0,2.0,1.426004186,0.201480361,0.494114676,0.864610862,1.07617388,0.375679916,2.624476133,3.510168705,4.546541868,0.475367673,0.51836673,11638050.15,2300000
33,18.0,1972.0,1,6.0,2013,1.2,2013-07-16,5.0,12.0,1.0,1.147092953,0.24748656,8.49523506,0.405992111,0.887269689,2.175199451,15.20637494,16.83883877,17.35242225,2.378227377,0.585002281,14795571.25,1000000
73,45.0,1994.0,3,9.0,2013,1.2,2013-07-16,17.0,17.0,1.0,1.791653921,0.20154648,13.27655701,0.751492914,0.088927139,0.656379666,15.12030136,16.54614636,17.17798862,0.192799365,1.133243303,9282438.657,11000000
92,64.0,2002.0,4,10.0,2013,1.2,2013-07-17,3.0,14.0,1.0,2.385315799,0.133209101,11.84998243,0.672200051,0.341558431,0.672265378,11.6250907,12.69769919,13.57488087,0.67686472,1.580492764,16861532.79,14000000
38,17.0,2007.0,1,8.0,2013,1.2,2013-07-17,10.0,14.0,1.0,4.040194653,0.408227438,3.263409238,1.454653275,1.336110348,0.144415942,35.60008648,36.34318744,37.64251224,1.581534349,1.569996849,4708040.47,4700000
32,16.0,1962.0,1,8.0,2013,1.2,2013-07-17,4.0,5.0,1.0,0.697295966,0.089752338,1.654524617,1.15235532,0.12139853,0.37604508,2.80121431,3.656569838,4.829124311,0.077616075,0.151251868,8568431.188,6000000
36,18.0,2004.0,1,6.0,2013,1.2,2013-07-17,2.0,17.0,1.0,1.862532328,0.193680229,3.90981111,1.987606218,1.048167513,1.87682263,11.51060844,13.12451947,13.76365791,4.545806476,1.445842398,10046857.44,5200000
51,30.0,1998.0,2,8.0,2013,1.2,2013-07-17,11.0,17.0,1.0,3.0618182,0.044887134,2.277783387,1.304320839,0.248968263,0.99099331,10.96815824,12.27826881,13.13119553,4.322985224,1.998950254,11754772.16,8300000
84,56.0,1994.0,4,8.0,2013,1.2,2013-07-17,3.0,14.0,1.0,1.286977937,0.107024303,1.923211895,0.419339605,0.731532187,1.982685699,13.23672279,14.09693563,15.36719858,0.065196731,0.357171881,15094874.77,11200000
58,32.0,2002.0,2,10.0,2013,1.2,2013-07-17,13.0,22.0,1.0,3.555771185,0.172527654,4.849465449,2.327625151,0.989976252,1.138923237,9.462006315,11.14568434,11.62957442,2.383357156,2.049389287,10046857.44,11600000
53,36.0,1960.0,3,5.0,2013,1.2,2013-07-17,1.0,5.0,2.0,1.602889611,0.13960491,15.11938007,12.31982483,1.489352393,3.745500284,22.76726516,23.93822969,24.79953109,1.671504191,1.063900315,15319902.35,5650000
41,20.0,1978.0,1,8.0,2013,1.2,2013-07-17,5.0,12.0,1.0,2.2618227,0.177246098,2.261599424,0.626837841,1.065858357,1.328533135,11.31124753,11.91419844,13.39945978,0.929525738,0.45844392,3875439.354,3000000
45,28.0,1965.0,2,6.0,2013,1.2,2013-07-17,5.0,12.0,5.0,4.314366962,0.056122708,0.78933975,4.126725243,0.512827821,0.528534325,8.824629026,9.986972615,10.79918973,1.909821307,2.254251949,4695913.354,8200000
46,27.0,1971.0,2,6.0,2013,1.2,2013-07-18,10.0,12.0,1.0,0.718509044,0.195667037,2.644582131,2.077832971,0.968747817,0.168213466,8.444462871,9.063984069,10.5372669,0.211029882,0.242275602,10508030.1,7100000
99,63.0,1994.0,4,9.0,2013,1.2,2013-07-18,9.0,22.0,1.0,2.008317604,0.070382534,13.81910658,4.960534403,0.349327063,4.632361584,20.40958372,21.76135323,22.43475054,2.005152962,0.103070672,26155137.04,13200000
45,31.0,1964.0,2,5.0,2013,1.2,2013-07-18,9.0,9.0,5.0,6.009466172,0.29277125,2.738528662,2.630274612,0.787144486,0.787144486,9.371502972,10.7219802,11.39330629,2.296773117,2.491888793,5391434.257,2000000
51,34.0,1972.0,3,6.0,2013,1.2,2013-07-18,2.0,9.0,1.0,4.359337683,0.035953518,3.132136836,0.845683005,0.508607579,0.566636234,9.686889709,10.41667148,12.21784902,3.119498105,0.407670509,14286990.83,6800000
32,18.0,1974.0,1,6.0,2013,1.2,2013-07-18,5.0,9.0,1.0,1.821223785,0.0511337,0.917736512,1.551590731,0.939072625,0.642464021,9.241486793,10.460604,11.36475633,3.269750256,1.113179441,17881913.61,5000000
37,22.0,1971.0,2,6.0,2013,1.2,2013-07-18,4.0,14.0,5.0,1.312799976,0.075853851,3.982896654,0.624147768,0.338913141,0.0,10.82369788,12.27859873,12.88801145,0.44299321,0.783649143,6206098.885,6500000
36,18.0,1992.0,1,7.0,2013,1.2,2013-07-18,5.0,17.0,1.0,2.3382501,0.160012752,1.971517233,0.487561923,0.680004433,1.863480437,12.54939625,13.44203307,14.68157868,0.509958564,0.926594583,15094874.77,5500000
62,32.0,2005.0,2,12.0,2013,1.2,2013-07-18,4.0,12.0,1.0,3.648596167,0.09976188,6.620610956,3.280344916,2.245620777,3.728724415,15.40280079,16.12538228,17.50821293,2.741096762,2.359438481,14883622.34,9000000
52,30.0,1987.0,2,8.0,2013,1.2,2013-07-18,5.0,12.0,1.0,2.007086105,0.063460265,0.333470067,1.50598919,1.216992928,0.192216537,9.418553542,10.67326467,11.55335045,3.741950319,0.985122277,17881913.61,8200000
82,34.0,1979.0,3,12.0,2013,1.2,2013-07-19,21.0,24.0,1.0,2.41407259,0.101966273,9.025801389,1.132403316,0.21378216,0.815652281,15.68976851,16.53276707,17.71852563,1.021566429,0.682914791,12583535.69,11798773
56,38.0,1975.0,3,6.0,2013,1.2,2013-07-19,8.0,9.0,1.0,2.562530839,0.194449433,2.861179675,1.063524903,0.71088325,0.602067342,10.87737671,11.44843727,12.93470373,2.84334528,0.689287619,10053051.74,7880000
64,44.0,1950.0,3,7.0,2013,1.2,2013-07-19,7.0,7.0,2.0,2.768626756,0.354111196,3.00671069,0.2104081,0.807907458,0.272064635,5.685767879,6.487606608,7.707433594,0.489448904,1.208470624,8568431.188,15400000
57,31.0,1987.0,2,9.0,2013,1.2,2013-07-19,18.0,22.0,5.0,4.711568328,0.137761087,6.763434116,1.058697607,0.762057968,0.791579409,12.42513468,13.17887838,14.46384909,1.122385869,0.95465994,7887684.174,9550000
35,20.0,1979.0,1,9.0,2013,1.2,2013-07-20,1.0,12.0,5.0,5.588794033,0.153362199,4.9678656,2.294645138,0.905023362,2.258886658,15.65727693,17.3289447,17.91029281,0.579065809,1.510477704,7128794.338,4800000
50,30.0,1992.0,2,8.0,2013,1.2,2013-07-20,7.0,17.0,1.0,4.814287095,0.176274312,11.94737156,2.927734766,0.213567958,2.866756992,18.34413752,19.70937221,20.37622409,1.597861559,1.321718584,8889466.752,8500000
64,28.0,2008.0,2,10.0,2013,1.2,2013-07-20,10.0,18.0,4.0,0.623275913,0.274226672,3.552298151,4.509883989,0.78703863,0.578440341,11.04994483,12.22000369,13.08630242,1.484968124,0.16512196,17526506.21,2630000
79,53.0,1956.0,3,9.0,2013,1.2,2013-07-20,4.0,8.0,2.0,0.173588593,0.146488998,0.184481493,0.659184895,0.962373353,0.132442371,7.283025868,8.107513996,9.306748362,0.79066974,0.085549415,3496889.653,14000000
38,19.0,2005.0,1,7.0,2013,1.2,2013-07-22,12.0,12.0,1.0,3.408271356,0.229515919,6.380286144,3.084604266,2.078543525,3.612039257,15.30707619,16.04520875,17.41648624,2.515010758,2.129340699,14883622.34,1000000
38,23.0,1968.0,2,5.0,2013,1.2,2013-07-22,3.0,12.0,5.0,1.684744665,0.342276345,2.399230087,1.517864015,1.162136618,0.513179757,8.744436975,9.383533101,10.83854048,0.893666155,0.200538402,4787424.272,5900000
95,50.0,2003.0,3,15.0,2013,1.2,2013-07-22,8.0,17.0,2.0,3.354193537,0.139538953,9.329043038,4.940033717,0.0,1.168752957,17.53483477,18.27262741,19.58152764,1.51128059,2.318790243,7792845.494,8600000
60,34.0,1979.0,2,1.0,2013,1.2,2013-07-22,20.0,22.0,1.0,3.144386407,0.604855566,15.8567978,11.58210125,0.681712764,4.418178278,22.30573273,23.47409759,24.34442477,2.580996903,1.273418966,25536296.81,5391556
36,34.0,1979.0,1,1.0,2013,1.2,2013-07-23,15.0,24.0,1.0,3.144386407,0.604855566,15.8567978,11.58210125,0.681712764,4.418178278,22.30573273,23.47409759,24.34442477,2.580996903,1.273418966,25536296.81,3449191
37,19.0,2004.0,1,7.0,2013,1.2,2013-07-23,13.0,17.0,1.0,0.328041096,0.10402458,9.899026569,1.165939901,0.361409395,1.233105518,15.6178499,17.07237371,17.68245819,0.817322063,0.132540799,9282438.657,5900000
81,55.0,1956.0,3,8.0,2013,1.2,2013-07-23,7.0,8.0,2.0,5.174683688,0.04090683,0.860195683,1.719317933,0.689762839,0.872742749,6.861497767,7.983536475,8.734095367,0.00171886,3.225925319,3326418.741,18000000
76,45.0,1987.0,3,10.0,2013,1.2,2013-07-23,7.0,17.0,1.0,0.942071851,0.285404524,5.610651169,0.980007455,0.527371673,0.40058999,8.245829334,9.281838495,10.15250217,0.463584206,0.195194677,6982964.492,14100000
36,22.0,1963.0,2,7.0,2013,1.2,2013-07-23,3.0,9.0,1.0,5.804370914,0.360234331,1.669103573,0.864919051,0.748788275,1.29077408,10.89052521,11.63832955,13.42930617,1.479871762,2.110877919,4190070.548,6500000
52,30.0,1977.0,2,8.0,2013,1.2,2013-07-23,5.0,12.0,1.0,3.286541784,0.086129603,4.672037283,0.573717982,0.881819785,1.466738182,14.1899293,15.9098238,16.43531782,2.31440289,2.142684561,7462269.563,7200000
43,40.0,1974.0,1,13.0,2013,1.2,2013-07-24,11.0,12.0,1.0,1.321547069,0.094100702,2.244435814,0.431973411,1.130208872,0.216942228,7.958867403,8.671442278,10.01525106,1.518257907,0.873597746,4787424.272,6300000
66,45.0,1960.0,3,7.0,2013,1.2,2013-07-24,2.0,8.0,2.0,3.685137991,0.193711674,1.730638626,0.206700457,0.422757287,0.627950958,4.946595271,6.065263978,6.815849296,0.318566182,1.373343577,5540725.595,14420000
52,52.0,1979.0,2,8.0,2013,1.2,2013-07-24,9.0,14.0,1.0,1.206812921,0.139938026,9.357724767,7.949338649,0.588914486,2.985346905,17.73613596,18.90729968,19.76777845,2.768104218,0.931483081,8591335.051,6600000
